origin,origin_length,game_order,text_jp,text_en,verified,game_order
0x0e050e8c,24,,あなたキンタロウさん?\k,,,
0x0e050ea4,82,,イエ〜ス\nミーがキンタロウね!\k\c助けてくれてサンキューね。\nそれじゃあ、バイバイ!\k,,,
0x0e050ef8,24,,なんか……ヘンなヤツ!\k,,,
0x0e050f10,40,,助かったニャーン。\k\nありがとニャーン。\k,,,
0x0e050f38,32,,あのネコ、\n長グツはいてるよ。\k\c,,,
0x0e050f58,44,,あれは\n長グツをはいたネコの\n主人公じゃよ。\k,,,
0x0e050f84,20,,バイバイニャーン。\k,,,
0x0e050f98,58,,さあ、\%\Mちゃん。\n絵本の主人公はあと一人よ。\nがんばって!\k,,,
0x0e050fd4,19,,キャァァァァッ!\k\c,,,
0x0e050fe8,26,,どうしたの!ジュディ!!\k,,,
0x0e051510,5,,\S\G\0\3,,,
0x0e051a18,28,,まずは、あたくしが相手よ!\k,,,
0x0e051a34,24,,そ〜れ、スッパッパ〜ッ\k,,,
0x0e051a4c,42,,はぁ…‥はぁ…………\nちょっと、ひと休み。,,,
0x0e051a78,59,,はぁ…はぁ………\nゼェ……ゼェ…………\nなかなか、やるわね!,,,
0x0e051ab4,68,,キ〜〜〜\nく〜や〜し〜ぃ〜い\n\k\cおね〜さま、\nた〜す〜け〜て〜〜〜ん\ \k,,,
0x0e051af8,76,,キ〜〜〜\nくやしい〜〜〜〜ぃ\n\k\cくやしい!\nくやしい!\nくやしい〜〜〜〜〜い!\k,,,
0x0e051b44,61,,よくも!妹を!!\nもう、ようしゃしないわよ〜\nかくごしなさい!,,,
0x0e051b84,2,,\k,,,
0x0e052578,71,,遊び方を教えましょうか?\n   \!ウン!教えて\n   \!知ってるからいい,,,
0x0e0525c0,63,,ミラクルレモンズは\nすっぱ〜〜いレモンスライス\nを投げてくるの。,,,
0x0e052600,118,,\k\cこれに当ったらたいへんよ〜\k\cだから\%\Mちゃんは\nこれをよけないと\nいけないの。\k\c[十字キーの下]で\nしゃがんでよけて、,,,
0x0e052678,29,,\k\c[十字キーの上]で………,,,
0x0e052698,17,,\k\cジャンプよ!,,,
0x0e0526ac,42,,\k\cこうやって\nレモンスライスをよけるの。,,,
0x0e0526d8,5,,\k\c,,,
0x0e0526e0,79,,レモンズがつかれた時は\nこうげきのチャンス!\k\c[Aボタン]で\n石をぶつけちゃえ!,,,
0x0e052730,66,,\k\cレモンスライスは当ると\nすっぱいから気をつけてね!\n\%\Mちゃん。\k,,,
0x0e052dc4,5,,\S\G\0\4,,,
0x0e054788,71,,遊び方を教えましょうか?\n   \!ウン!教えて\n   \!知ってるからいい,,,
0x0e0547d0,91,,さあ、\%\Mちゃん。\k\cジュディがキューリマン達を\n引き付けてる間にこの部屋を\n通りぬけるのよ!\k\c,,,
0x0e05482c,29,,出口は画面の右側にあるわ。\k\c,,,
0x0e05484c,123,,キューリマンの上下左右に\nいると見つかっちゃうわ。\k\cキューリマン達に見つから\nないように、うまく柱に\nかくれながら進んでね。\k,,,
0x0e054988,44,,よ〜し、\nそれじゃあ、行くわよ!\n\%\Mちゃん。\k,,,
0x0e0549b4,35,,ヤーイ!ヤーイ!\nここまでおいで!\k,,,
0x0e0549d8,101,,キューーーーーーッ!!\nあやしいッキュ!\nあやしいッキュ!\k\cつかまえるッキュ!\nつかまえるッキューッ!\k,,,
0x0e054a40,35,,ホレホレ\nこっちよ、キュウリさん!\k,,,
0x0e054a64,31,,待てッキュ!\n待てッキューッ!\k,,,
0x0e054a84,17,,\%\M一号、今よ!\k\c,,,
0x0e054a98,54,,まかせてグァ!\n\%\Mちゃん。\nしっかり、つかまっててグァ\k,,,
0x0e054ad0,32,,やった!\n後はキャプテン達ね。\k\c,,,
0x0e054af0,36,,…………そ、そうだね、\n\%\Mちゃん。\k\c,,,
0x0e054b14,10,,\%\M一号?\k,,,
0x0e054b20,46,,次はワシらの番である。\nキャプテン、行くぞ!\k\c,,,
0x0e054b50,33,,フム、\nそれじゃあ行こうかのう。\k,,,
0x0e054b74,70,,キャーーーッ!\nちょっと、ちょっと!\k\cあんた達、\n足速いんじゃないの!\k,,,
0x0e054bbc,53,,キュキュキュキューッ!\n待つッキュ!待つッキュー!!\k,,,
0x0e054bf4,11,,キュキュ?,,,
0x0e054c00,4,,\k,,,
0x0e054c04,18,,キューーーーッ!\n,,,
0x0e054c18,20,,あれは\%\Mだキュ!!\k,,,
0x0e054c2c,28,,あれはキャプテンだキュ!!\k,,,
0x0e054c48,24,,\%\Mだキュ!\n\%\Mだキュ!\k\c,,,
0x0e054c60,40,,キャプテンだキュ!\nキャプテンだキュ!\k\c,,,
0x0e054c88,59,,つかまえたら\nハクサイだいまおうさまに\nほめられるッキュ!\k\c,,,
0x0e054cc4,40,,ほめられるッキュ!\nほめられるッキュ!\k\c,,,
0x0e054cec,30,,………つかまえるッキューッ!\k,,,
0x0e054d0c,28,,\%\Mちゃん、\nにげてーーっ!\k\c,,,
0x0e054d28,59,,えーっ、\nにげるっていっても……\nど、どっちに…………!?\k\c,,,
0x0e054d64,50,,グァ、グァ!\nどっちでもいいから\n早くにげるグァ!\k,,,
0x0e054d98,45,,どこじゃ?ここは\n完全にまよったようじゃな。\k,,,
0x0e054dc8,35,,いたッキュ!\nキャプテンだッキュ!\k,,,
0x0e054dec,37,,ヒエ〜ッ!\n早くにげるであるーーーッ\k,,,
0x0e054e14,42,,グェ、グェ!\nどこだグァ?どっちだグァ?\k\c,,,
0x0e054e40,26,,あーん、まよっちゃった!\k,,,
0x0e054e5c,64,,キャーッ、キャーーーーッ!\nドコドコ?ここどこ?\nわかんなーい!\k,,,
0x0e054e9c,12,,ジュディ!\k,,,
0x0e054ea8,12,,\%\Mちゃん!\k,,,
0x0e054eb4,54,,あわわわわわ、キャプテン!\n急ぐのじゃ!急ぐのじゃ!\k\c,,,
0x0e054eec,19,,…………………?\k\c,,,
0x0e054f00,50,,おおっ、\%\Mちゃん!\nジュディ!、\nそれに\%\M一号も!\k,,,
0x0e054f34,47,,キャプテン!、クロックさん!\nぶじだったのね!\k,,,
0x0e054f64,50,,フーッ、なんとか、\nみんなにげきれたようじゃな。\k\c,,,
0x0e054f98,20,,うん。なんとかね。\k,,,
0x0e054fac,40,,グァグァ?\nあっちに光りが見えるグァ!\k\c,,,
0x0e054fd4,25,,なんか、あやしいわね。\k\c,,,
0x0e054ff0,51,,う〜ん、\nこのままここにいても\nしかたがないのぉ。\k\c,,,
0x0e055024,48,,そうね。\nそれじゃ、とりあえず\n行ってみようか!\k,,,
0x0e055054,31,,あれ?\nここは………………!?\k,,,
0x0e055074,23,,さっきの通路だグァ!\k\c,,,
0x0e05508c,16,,シーーーーッ!\k,,,
0x0e05509c,38,,もう少しで\%\Mを\nつかまえられたのに…\k\c,,,
0x0e0550c4,99,,キューーーーーーッ\nくやしいッキュ!\nくやしいッキュ!\k\cこんど見つけたら\nゼッタイつかまえるッキュ!\k,,,
0x0e055128,59,,ふーーーーっ、よし!\nそれじゃあ、\nもう1回行ってくるわ!\k\c,,,
0x0e055164,13,,ジュディ!\k\c,,,
0x0e055174,24,,今度はうまくやってね!\k,,,
0x0e055c68,5,,\s\t\a\r,,,
0x0e055c70,5,,\m\a\s\k,,,
0x0e055c78,5,,\b\a\k\u,,,
0x0e056ab4,7,,\s\c\r\o\l\l,,,
0x0e056de8,9,,????,,,
0x0e05705c,39,,それじゃあ、\nこの日記を消して…………\n,,,
0x0e057084,28,,さて新しく始めるとするぞ!\k,,,
0x0e057400,45,,この日記でいいんだガン?\n  \!はい/\!いいえ\n,,,
0x0e057430,33,,それじゃあ、\nこの前の続きだガン\k,,,
0x0e057520,58,,この日記には\n何も書いてないグア!\nこれじゃうつせないグア\k,,,
0x0e058024,7,,\s\c\r\o\l\l,,,
0x0e0580e8,9,,,,,
0x0e05815c,4,,\T\M\P,,,
0x0e058edc,6,,\O\M\A\K\E,,,
0x0e059018,50,,そうか………それじゃあ\nまた会いに来てね\n\%\Mちゃん\k,,,
0x0e0595a8,18,,さあ、できたよ。\k,,,
0x0e05960c,22,,この絵にはおはなしが\n,,,
0x0e059624,28,,付いているけどシールする?\n,,,
0x0e059640,18,,\@ \!はい/\!いいえ,,,
0x0e059654,14,,それじゃあ、\n,,,
0x0e059664,20,,シールを切ってから\n,,,
0x0e059678,22,,Aボタンを押してね。\k,,,
0x0e0596c8,23,,どの絵をシールにする?,,,
0x0e059a88,33,,おや?\nシールが印刷できないぞ。\k,,,
0x0e059aac,62,,インクリボンがなくなってる\nんじゃござーません??\n\%\Mちゃん。\k,,,
0x0e059aec,62,,いや、お姉様。\nシール用紙が入ってないの\nかも知れませんわよ!\k,,,
0x0e059b2c,60,,キュキュッ!\nシール用紙がつまってるの\nかもしれないッキュ!\k,,,
0x0e059b68,35,,う〜ん。しかたがない。\n\%\Mちゃん。\k,,,
0x0e059b8c,60,,こいつらが\nいったことを調べてから\nもう一度やってみてくれ。\k,,,
0x0e059c44,35,,ムムッ、\%\Mちゃん。\n中止なんだね?\k,,,
0x0e059c68,66,,スタートボタンとDボタンを\n同時におすと印刷中止になる\nんだボン!\k,,,
0x0e059cac,37,,チューシだ!チューシ!\nボンボボン!\k,,,
0x0e059cd4,43,,オッペッケペッポッ、\nペッポッポ〜〜ン!!\k,,,
0x0e059d00,48,,\%\Mちゃーん。\nシールが詰まってるんじゃ\nないの?\k,,,
0x0e059d30,64,,うん。こりゃあー\nたぶんまちがいねえ。\nシールが詰まってるんだ。\k,,,
0x0e059d70,45,,ちょっとルーピーを開けて\n調べてみてよーん!\k,,,
0x0e059da0,24,,なんか………熱くない?\k,,,
0x0e059db8,41,,そういえば、そうねぇ………\n何か熱いわ。\K,,,
0x0e059de4,47,,なんかフライパンの上で\nいためられてるようだ。\k,,,
0x0e059e14,62,,\%\Mちゃん。どうやら、\nルーピーがつかれて熱を\n出してるようだ。\k,,,
0x0e059e54,66,,少し、すずしいところにでも\n置いて、ルーピーを休ませて\nみてくれ。\k,,,
0x0e059e98,53,,それでじゅうぶん休ませたら\nもう一度やってみてくれ。\k,,,
0x0e05a198,408,,「いかん、さぁ\%\Mちゃん、もう今\nの世界にもどらなくちゃいかん時間だ」\nクロックさんがいいました。\n「あ〜あ、せっかくみんなとこうして仲\nよくなれたのにね、\%\B?」\n そこで\%\Mは、みんなと記念写真\nをとることにしました。それは、とって\nもとっても大切な思い出たちを、もう一\n度しっかりと心に焼きつけるためでした。\n 今度こそ、\%\Mはどんなに毎日が\n忙しくても、こんなステキなお友達がい\nることをけっして忘れないことでしょう。,,,
0x0e05a330,398,,「これからは、わたし、きっと思い出を\n大事にする。みんなのこと、ぜったい、\nぜったい忘れない。だって、今のわたし\nがいるのだって………この国にいるぜ〜\nんぶのお友達に助けてもらったからなん\nだもの。過去のたくさんの思い出を大切\nにしないと、明るい未来なんてあるわけ\nないもんね!」\n ハクサイ大魔王は、目に涙を浮かべて\nいいました。\n「うぅ……、オレたちは、ただおいしく\n食べてもらいたかっただけなんだよぉ」,,,
0x0e05a4c0,364,,「\%\B〜〜!」\n \%\Mは、\%\Bを抱きしめまし\nた。そしてハクサイ大魔王に大きな声を\nあげてあやまりました。\n「ごめんなさい、ハクサイさん! ごめ\nんなさい、キャベツさんや、カボチャさ\nんたち。悪いのは、このあたしだわ。思\nい出の世界を大切にしていなかったばっ\nかりに、みんなになんて悲しい思いをさ\nせてしまったんでしょう!」\n「\%\Mちゃん………」\n 大魔王はセロリをおろしました。,,,
0x0e05a62c,373,,「思い出したかぁ〜! よっくもこんな\nひどいことを! ハクサイにだって、ハ\nクサイにだってプライドというものがあ\nるんだ。くっくく……いっくら……オレ\nのことキライだからって、なにもこんな\nことすることないだろうぉぉ〜!」\n 大魔王は、セロリブレードで\%\M\nに切りかかりました。でもその時、\n「アオ〜ン!」\n \%\Bが、大魔王にかみつきました。\nおこった大魔王は、\%\Bをけり飛ばし\nました。\n,,,
0x0e05a7a4,392,,「ええ、ゆるさんゆるさぁ〜ん!」\n ハクサイ大魔王は城じゅうにひびく声\nをあげてどなりました。\n「今では、ヤサイが好きだとぉ〜? え\nえい、そんなこと信用するものかぁ!\nやい、\%\M、このオレさまの背中に\n書かれた超ムカつく字を忘れたワケじゃ\nあるまい〜〜〜!」\n 大魔王の背中には、なんと『バカ、キ\nライ』と書かれてあったのです。\n「わっ!あれは、たしかわたしの字だ」\n大魔王は、セロリをふりあげました。,,,
0x0e05a92c,384,,\%\Mがオリをぬけだすと、そこに\nは、あのビッグ・ザ・キャベツが待ちか\nまえていました。\n「このヤサイぎらいの人でなしめが。今\nこそ、おれたちの味わった苦しみを、お\n前におしえてやる!」\n「待って!ごかいなのよ、ビッグ・ザ・\nキャベツ。わたしは、もう今ではヤサイ、\n大好きなの。だからもう、ゆるして?\nわたしの大切な思い出の国を、これ以上、\nこわさないで!」\n その時、ついに大魔王が現れました。,,,
0x0e05aaac,360,,思い出の国のたくさんの友達に助けら\nれた\%\Mでしたが、ついに、ヤサイ\nたちのワナにはまってしまいました。\n オリの外には、キズついた\%\Bが\nいました。\n「ごめんね、\%\B。わたしのために、\nこんなヒドイ目に合わせちゃって」\n でも\%\Bは、すこしも\%\Mを\nうらんだりしていません。それどころか、\n\%\Mたちの入れられたオリを、ひっ\nしにロープを引っぱって、開けようとし\nてくれたのです。,,,
0x0e05ac14,372,,「キャイン〜〜!」\n 奥のほうで\%\Bの鳴き声がしまし\nた。きっと大魔王にいじめられているの\nです。\%\Mは、すぐにその声のする\nほうに、駆けだしました。でも、その時、\nクロックさんがさけんだのです。\n「\%\Mちゃん、危ないであるぞ!」\n なんと、天井が落ちてきたのです。\n「キャァ〜〜〜!」\n \%\Mを救ったのはガンボットでし\nた。ガンボットはかげで\%\Mをずっ\nと見守っていたのです。ところが……!,,,
0x0e05ad88,374,,ベジタブル城の中は、めい路のように\nなっています。数字合わせをしないと開\nかないトビラもあるし………それに、た\nくさんのヤサイ兵士とバッタリ、なんて\nこともあります。\n「あ〜ん、\%\Bがいるとこにたどり\n着けるかしらぁ」\n \%\M一号の様子が変です。すこし\n前に浴びたキリのために、サビて動けな\nくなってしまったのです。\n ジュディが、ヤサイの兵士を引きつけ\nるために駆けだしていきました。,,,
0x0e05af00,372,,「ジュディったら、そんなふうに、ヤサ\nイのこというもんじゃないわ」\n「あら、だって〜、\%\Mちゃん、ヤ\nサイ大きらいだったじゃない」\n「え〜、ウッソ〜。今は、とっても大好\nきよ〜」\n「ワン! たしかに、\%\Mちゃんは、\n小さいころ、ヤサイぎらいだったなぁ」\n \%\Mが幼稚園に入る前に飼ってた\n犬、キャプテンがいいました。\n きっと大魔王の反乱は\%\Mがヤサ\nイぎらいだったことに関係があるのです。,,,
0x0e05b074,388,,「クェェ〜〜! あれだ! \%\Mち\nゃん、ベジタブル城が近づいたグア〜」\n \%\M一号が叫びました。この思い\n出の国では\%\M一号は空を飛べます。\n それは、\%\Mが、一号に乗って遊\nんでいたころ、「いつか、\%\M一号\nでお空を飛ぶんだ」って思っていたから\nです。願うこと、信じることはなんでも\nかなう、っていうのが、この<\%\M\nランド>なのです。\n「やだぁ〜、ヤサイくさぁ〜!」\n ジュディが、思わず悲鳴をあげました。,,,
0x0e05b1f8,386,,ムクは、おじいちゃんにケガをなおし\nてもらおうと、一人帰っていきました。\n その晩、\%\Mは、\%\Bの夢を\n見ました。どこか知らない、暗ぁ〜い暗\nいところで、\%\Bが泣いています。\nとってもとってもさみしそうです。\n \%\Mは、みんなにこんな思いをさ\nせているのは、自分のせいだ、って思い\nました。\n わたしが、……もっとちゃんと、思い\n出を大切にしていれば、こんなことにな\nらなかったかも知れないのに………。,,,
0x0e05b37c,388,,「ムク! ムク、しっかりして。ごめん\nね。わたしを止めようとしたばかりに」\n「\%\Mちゃん。ぼく、………もう、\n弱虫じゃないよね?」\n ムクは、とっても心やさしい子でした。\nそのため、ちょっと弱虫なところもあり\nます。………でも………でも、もうそん\nな弱虫じゃないっていうことが、証明さ\nれたのです。\n「弱虫なんかじゃないよ。ありがとう、\n………ありがとう、ムク!」\n ムクは、ほっと笑顔を見せました。,,,
0x0e05b500,322,,「あぶない、\%\Mちゃん!」\nムクが\%\Mに飛びついて止めました。\n「\%\Mちゃんまでつかまってしまう\nモン!」\n でもその時、\%\Mを支えようとし\nて、ムクの手がバクッ! ビッグ・ザ・\nキャベツの子分にかまれてしまったので\nす。\n「ムク〜〜〜〜!」\n「あ〜ん、いたいよ〜〜」\n その間に、ビッグ・ザ・キャベツは高\n笑いで\%\Bを連れさっていきました。,,,
0x0e05b644,388,,それからも、ハクサイ大魔王の子分た\nちは、つぎつぎに現れました。\n その中でも、大魔王一の子分・ビッグ\n・ザ・キャベツは、とってもおそろしい\nヤツです。ただのキャベツ畑と見せかけ\nて、ナント! \%\Bのことをつかま\nえてしまったのです。\n「ガァ〜ッハハハ〜〜、こいつは、うま\nそうな犬だ。われらのハクサイ大魔王様\nにさしあげるとしよう」\n「やめて! \%\Bをかえして!」\n\%\Mはキャベツに飛びかかりました。,,,
0x0e05b7c8,348,,おじいちゃんにお別れすると、\n\%\Mたちは、ハローパンプキンの森\nに行きました。\n ところが、このハローパンプキン、大\nのクイズ好き。\n「クイズしよ〜クイズしよ〜。クイズし\nないと、いたずらしちゃうぞ〜。クイズ\nしたら、大魔王様がいるとこ教えちゃう\nぞ〜」\n そして、\%\Mたちをまんまとだま\nして、青い玉にとじこめたのです。\n「ザマァ〜カンカン、ぶたの尻ィ〜!」,,,
0x0e05b924,402,,「さぁ、\%\Mや、これをやろう。\n覚えてるかな?」\n それは、フラワーブレスというもので\nした。これを持っていると、三つの願い\nごとがかなうというものです。あるクリ\nスマスにサンタクロースがくれたのです。\n でも、\%\Mは、その時、サンタが\nパパだということに気づいてしまいまし\nた。そして「こんなのウソだ」といって、\nパパたちを困らせたのです。\n ところが、ブレスに祈ると、あやしげ\nなハローパンプキンが見えました。,,,
0x0e05bab8,382,,おじいちゃんは、\%\Bにチーズを\n食べさせてくれました。\n「うふっ。おじいちゃんは、まるで\n\%\Bの言葉がわかるみたいね」\n「おぉ、わかるとも。\%\Bのことを\nな、よ〜く見つめてやるんじゃ。そうす\nりゃぁ、なにが言いたいか、すぐにわか\nる。言葉なんていらないんだよ」\n でも\%\Mはほかのみんなと同じよ\nうに\%\Bとも話せたらいいな、と思\nっていました。おじいちゃんは「いつか\nな」と笑って\%\Mの頭をなでました。,,,
0x0e05bc38,370,,\%\Mたちは、とってもきれいな森\nの中に入りこんでいました。そしてそこ\nには、キラキラと輝く川のほとりに小屋\nがひとつ立っていました。\n「やぁ、よく来たね、\%\M」\n そこは、亡くなったおじいちゃんの住\nんでる小屋だったのです。\n「おじいちゃんに会えるなんて!」\n「いつだって会えるさ。\%\Mがワシ\nのことを思い出してくれさえすればね」\n \%\Mは、ひさしぶりにおじいちゃ\nんに抱きつきました。,,,
0x0e05bdac,378,,ところが、レモンズには用心棒がつい\nていました。とっても強そうなロボット\nのオモチャです。\n「あれぇ〜? もしかして、あなた、\nガンボットじゃない!」\n そうなのです。それは、\%\Mが幼\n稚園の時の大親友・ガンちゃんの大切な\nオモチャだったのです。\%\Mと将来\nを約束した(?)ガンちゃんは、ひっこ\nしていく時、\%\Mにこのロボットを\nプレゼントしたのでした。「\%\M\nちゃんは、第二のご主人だゴン!」,,,
