origin,pointers,origin_length,game_order,text_original,text_trans_dialogwidth,text_trans_bookwidth,text_trans_printwidth,notes_alts,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC0C,0x0E03B568,14,4102,{baku}のところに{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC1C,0x0E03B56C,14,4103,行ってくれ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC2C,0x0E03B57C,26,4104,さすがキャプテンである！{nl},"A splendid decision! Fitting
for our stalwart Captain!{np}
Come now, {momomo}!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC48,0x0E03B580,29,4105,りっぱなハンダンであるぞ！{np}{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC68,0x0E03B58C,18,4106,さあ、{momo}ちゃん！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03AC7C,0x0E03B5B0,14,4107,キャプテン、{nl},"Captain, play it safe!{np}
Promise me you'll run
if you can!{np}",,,"Captain, play it safe!{np}
Please, run if you have to!{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03AC8C,0x0E03B5B4,18,4108,ムリしないでね！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03ACA0,0x0E03B5B8,22,4109,出来るだけ、にげて！{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03ACB8,0x0E03B5BC,10,4110,お願い！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B788,0x0E03BB64,26,4111,最近キャベツ様がさらって{nl},"Cyuu? That mutt Lord Cabbage
kidnapped... what'sis
name again?{np}",,,"Say, that mutt Lord Cabbage
kidnapped, you hear what
his name is?",,,,,,,,,,,,,,,,,,,,,,
0x0E03B7A4,0x0E03BB6C,28,4112,きたイヌ、なんて名前だった{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B7C0,0x0E03BB70,8,4113,キュ？{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B7C8,0x0E03BB84,20,4114,{baku}とか言ったキュ。{np},"Heard it's {doggie}
or somethin', cyu.{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B7DC,0x0E03BB88,23,4115,あいつ、バカだキュ。{np}{nl},"Dumb dog's a mutton fer
punishment!{np}{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B7F4,0x0E03BB8C,26,4116,だいまおう様にさからって{nl},Keeps fightin' back against{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B810,0x0E03BB90,20,4117,ばっかりいるから、{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B824,0x0E03BB98,18,4118,いつもイタい目に{nl},"the Dark Lord Cabbage, an'
keeps payin' for it!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B838,0x0E03BB9C,22,4119,あわされてるっキュ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B850,0x0E03BBA4,12,4120,キュキュ。{nl},"Hear that? Sounds like he's
gettin' it right now!
Cyu-cyu-cyu...{np}",,,"Cyu-cyu-cyu...{nl}
There, he's goin' at it
even now...",,,,,,,,,,,,,,,,,,,,,,
0x0E03B85C,0x0E03BBA8,22,4121,またやられてるキュ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B874,0x0E03BBAC,26,4122,毎日いじめられてるから、{nl},"Gettin' roughed up every
day, it's gotta be takin'
its toll.{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B890,0x0E03BBB0,24,4123,だいぶ弱ってきたキュ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B8A8,0x0E03BBB4,15,4124,バカだキュ。{np}{nl},Dumb dog!{np}{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B8B8,0x0E03BBB8,16,4125,さ、オレたちも{nl},"Cyu, we better get back
to work though...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B8C8,0x0E03BBBC,18,4126,お仕事しないと、{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B8DC,0x0E03BBC0,24,4127,ハクサイだいまおう様に{nl},"or Lord Cabbage'll pickle
an' spear us!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B8F4,0x0E03BBC4,24,4128,お仕置されちゃうキュ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B90C,0x0E03BBC8,20,4129,それもそうだキュ。{np},Cyu! You got dat right!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B920,0x0E03BD78,6,4130,{baku}…{np},{doggie}...{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B928,0x0E03BD7C,20,4131,かわいそうに、{baku}は{nl},"This is truly atrocious...
I fear {doggie} may be
suffering greatly...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B93C,0x0E03BD80,28,4132,大変なメにあっておるらしい{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B958,0x0E03BD84,12,4133,であるな！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03B964,0x0E03BD8C,24,4134,クロックさん、急ごう！{np},"We've gotta hurry,
Mr. Clock!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03BFB8,0x0E03C508,7,4135,キャ！,Aaaaa!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03BFC8,0x0E03C538,14,4136,いたた………{np},Oww-w-w...{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03BFE0,0x0E03C54C,8,4137,？……{np},......?{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03BFF0,0x0E03C75C,7,4138,きゃ！,No!!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03BFF8,0x0E03C76C,28,4139,なんとッ！！てんじょうが！{nl},What the!? The ceiling...!!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C014,0x0E03C770;0x0E03D290,12,4140,{momo}ちゃん！{nl},{momomo}! ,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C020,0x0E03C774,17,4141,あぶないである！,Look out!!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C03C,0x0E03C780,22,4142,早く、こっちににげる{nl},"This way, hurry!!!",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C054,0x0E03C784,11,4143,である！！,{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C060,0x0E03C7A0,28,4144,足が……！　足がイタくて、{nl},I think I twisted my ankle!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C07C,0x0E03C7A4,27,4145,これ以上、早く進めないよ！,I can't move any faster!!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C098,0x0E03C82C,21,4146,きゃあ！もうダメ！！,No! Noooooo!!!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C890,0x0E03CA94,15,4147,{slow}ヌオオオ！！{nl},{slow}HHRRNNGG!!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C8A0,0x0E03CAA8,14,4148,ガンボット！{nl},GUNBOOOOT!!!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C8B0,0x0E03CAAC,27,4149,やっぱり、{momo}ちゃんはぁぁ！,"{clr}{momomo}, no matter what,",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03C8CC,0x0E03CAB0,26,4150,オレ様の第二のご主人様だ{nl},you ARE my second commander!,,,you will always be my,,,,,,,,,,,,,,,,,,,,,,
0x0E03C8E8,0x0E03CAB4,11,4151,ゴーン！！,{empty},,,second commander!!,,,,,,,,,,,,,,,,,,,,,,
0x0E03C8F4,0x0E03CAB8,18,4152,見すてるコトは…{nl},I will not- I CAN not-{nl},,,"And I can not, will not,",,,,,,,,,,,,,,,,,,,,,,
0x0E03C908,0x0E03CABC,15,4153,出来ないッ！！,abandon youuuu!,,,abandon youuuu!,,,,,,,,,,,,,,,,,,,,,,
0x0E03CB3C,0x0E03D034,16,4154,グォォォォ！！{np},Now GOOOOOOO!!!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CB4C,0x0E03D044,16,4155,ガンボット！！{nl},"Gunbot!!
You came back for me!?{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CB5C,0x0E03D048,18,4156,来てくれたの！？{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CB70,0x0E03D04C,6,4157,お…{nl},You...{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CB78,0x0E03D050,26,4158,思いだしてくれた…ガン！{np},You do remember me...{np},,,You didn't forget me...!{np},,,,,,,,,,,,,,,,,,,,,,
0x0E03CB94,0x0E03D058,12,4159,やっぱり、{nl},"{momomo}, after everything,
you still are...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBA0,0x0E03D05C,14,4160,{momo}ちゃんは…{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBB0,0x0E03D060,14,4161,だ…第二の…{nl},"My... second...
commander...!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBC0,0x0E03D064,18,4162,ご主人だ…ガン！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBD4,0x0E03D068,18,4163,{momo}ちゃん…早く…{nl},"{momomo}... hurrry...
get out of here!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBE8,0x0E03D06C,16,4164,にげる…ガン。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CBF8,0x0E03D070,18,4165,{momo}ちゃん！早く！{np},"Quickly, {momomo}, go!{np}",,,"Go, {momomo}! Quickly!{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03CC0C,0x0E03D098,22,4166,ガンボット！あたしは{nl},"I'm safe now, Gunbot!{np}{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CC24,0x0E03D09C,25,4167,もうだいじょうぶだよ！{np}{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CC40,0x0E03D0A0,18,4168,早くこっちに！！{np},Now you! Hurry!{np},,,Now you! C'mon!{np},,,,,,,,,,,,,,,,,,,,,,
0x0E03CC54,0x0E03D250,28,4169,ダメだ…ゴン…ここを…どい{nl},"Negative... Hrnng!
If I... let go...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CC70,0x0E03D254,20,4170,たら…{momo}ちゃんが…{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CC84,0x0E03D258,28,4171,もどる道がなくなる…ガン…{nl},"You'll lose... NNG!...
the only... escape...
route... nn...ngg..gg....{np}",,,"You... NNNG!!... 
won't have... 
a way out of here",,,,,,,,,,,,,,,,,,,,,,
0x0E03CCA0,0x0E03D25C,16,4172,…く…くく……{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CCB0,0x0E03D268,22,4173,そんな！　ダメだよ！{nl},"What!? Don't be crazy!!
We can find another way!!
GUNBOT!!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CCC8,0x0E03D26C,18,4174,むちゃしないで！{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CCDC,0x0E03D270,16,4175,ガンボット！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CCEC,0x0E03D274,26,4176,オレ…様は……スーパー…{nl},"Don't you... remember?...
I... I'm a...
SUPER...MECHA...BOT!....{np}",,,"Don't... forget... I am...
a SUPER-MECHA-BOT...{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03CD08,0x0E03D278,20,4177,ロボットだゴン……{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CD1C,0x0E03D27C,28,4178,だ……だいじょうぶ…だい…{nl},"I can... do this...
nngg... I can....{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CD38,0x0E03D280,16,4179,じょう…ぶ……{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CD48,0x0E03D294,22,4181,ここはガマンである！{np},{nl}We must all be strong now!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CD60,0x0E03D298,24,4182,ガンボットの心をムダに{nl},"We must carry Gunbot's
will forward... we must
press on!{np}",,,"We must go! Otherwise,
we will have squandered
Gunbot's gift!",,,,,,,,,,,,,,,,,,,,,,
0x0E03CD78,0x0E03D29C,22,4183,してはいかんである！{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CD90,0x0E03D2A0,18,4184,進むであるぞ！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CDA4,0x0E03D2A4,24,4185,ガンボット…ごめん……{nl},"Gunbot... I'm sorry...
We'll come back for you,
I swear it!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CDBC,0x0E03D2A8,24,4186,きっと…きっともどって{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CDD4,0x0E03D2AC,16,4187,くるから…！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CDE4,0x0E03D2B0,24,4188,や…やくそくだ…ガン…{nl},"It's... a p-... promise...
then... {momomo}...!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03CDFC,0x0E03D2B4,18,4189,……{momo}ちゃん……{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D848,0x0E03DB88,9,4190,{baku}…！！,{doggie}...!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D854,0x0E03DD64,13,4191,キュキュ！？,Cyu-cyuuu?!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D86C,0x0E03DD88,20,4192,何か声がしたキュ？{np},Did youse hear someone?{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D880,0x0E03DDA4,10,4193,アッ！！{nl},"GYAH!!
It's {momomo}!!
It's {momomo}!!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D88C,0x0E03DDB4,12,4194,{momo}だキュ！{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D898,0x0E03DDB8,14,4195,{momo}だキュ！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D8A8,0x0E03DFA4,12,4196,しまった！{nl},"Confound it!
We have been spotted!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D8B4,0x0E03DFAC,22,4197,みつかったである！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D8CC,0x0E03DFC0,15,4198,オーーーイ！{np}{nl},"HEY YOUUU GUYYYYYS!{np}
{momomo}'s over here!
{momomo}'s over here!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D8DC,0x0E03DFC4,18,4199,{momo}がいたッキュ！{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D8F0,0x0E03DFC8,20,4200,{momo}がいたッキュ！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03D94C,0x0E03E1D4,12,4204,{baku}…………{np},{doggie}......{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E3EC,0x0E03E764,6,4205,{baku}！{nl},{doggie}!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E3F4,0x0E03E76C,8,4206,{baku}ッ！{np},{DOGGIE}!!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E3FC,0x0E03E774,18,4207,しっかりしてッ！{nl},"Hang on, {doggie}!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E410,0x0E03E778,12,4208,{baku}ッ！！　{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E41C,0x0E03E790,10,4209,いかん、{nl},"Oh, no...
I believe he has
sustained injuries...{np}",,,"Oh, no...
I believe he has
sustained injuries...{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03E428,0x0E03E794,26,4210,ケガをしておるようじゃ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E0427AC,0x0E043950,6,4523,{baku}！{np},{doggie}!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E444,0x0E03E798,26,4212,ムリして動くでないッ！！{np},"Do not overexert yourself,
try not to move!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E460,0x0E03E79C,8,4213,{baku}……{np},{doggie}......{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E468,0x0E03E7AC,19,4214,{baku}……ゴメンね。{np}{nl},{doggie}... I'm so sorry.{np}{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E47C,0x0E03E7B0,16,4215,あたしのために{nl},"All you went through...
it's all my fault!{np}",,,"It's all my fault this
happened...{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03E48C,0x0E03E7B4,24,4216,こんなひどいメに………{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E4B0,0x0E03E9B4,22,4217,{baku}ッ！どこへ行くの！{nl},Where are you going?!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E4C8,0x0E03E9B8,18,4218,じっとしてなきゃ{nl},"You're hurt, {doggie},{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E4DC,0x0E03E9BC,13,4219,ダメだよッ！,you have to hold still!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E4EC,0x0E03E9D4,20,4220,{baku}！　もうやめて、{nl},"No, {doggie}! It's enough!
I'm all right, so please,
stop!{np}",,,"{doggie}! Enough, please!
I'm all right, so
please, don't!{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03E500,0x0E03E9D8,26,4221,あたしのことはいいから、{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E51C,0x0E03E9DC,16,4222,もうやめてッ！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E52C,0x0E03E9E4,14,4223,{baku}……{baku}……{np},{doggie}... {doggie}...{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03E53C,0x0E03E9EC,6,,{baku}！{np},{doggie}!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EAE8,0x0E03ECA0,26,4224,遊び方を教えましょうか？{nl},Go over the rules?{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB04,0x0E03ECA8,17,4225,　{opt}ウン！教えて{nl},"  {opt}Yes, explain{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB18,0x0E03ECAC,20,4226,　{opt}知ってるからいい,"  {opt}No, I got it",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB2C,0x0E03ECB8,16,4227,{baku}は{momo}ちゃんを{nl},"{doggie} is making a
desperate attempt to save
you, {momomo}!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB3C,0x0E03ECBC,28,4228,助けるために必死でがんばっ{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB58,0x0E03ECC0,10,4229,てるわ！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB64,0x0E03ECC4,10,4230,{momo}、{baku}を{nl},"The only thing you can do
now is give him your
encouragement.{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB70,0x0E03ECC8,22,4231,おうえんしてあげて！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EB88,0x0E03ECCC,18,4232,おうえんするには{nl},"Cheer him on by pressing
{btn_a} as fast as you can!{np}",,,"Cheer him on as hard as
you can with the A button!
",,,,,,,,,,,,,,,,,,,,,,
0x0E03EB9C,0x0E03ECD0,24,4233,［Ａボタン］をすばやく{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EBB4,0x0E03ECD4,22,4234,いっぱい、たたいて！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EBCC,0x0E03ECD8,18,4235,さあ、がんばって{nl},"Give it your all,
{momomo}!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03EBE0,0x0E03ECDC,14,4236,{momo}ちゃん！！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F198,0x0E03F224,22,4237,おねがい、がんばって{nl},"Come on! I believe in you,{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F1B0,0x0E03F22C,3,4238,{baku},{doggie}!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F244,0x0E03F2CC,6,4239,{baku}、{nl},"{doggie},{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F24C,0x0E03F2D4,19,4240,もっと力を入れて！,give it all you've got!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F2EC,0x0E03F374,10,4241,{baku}、{baku}！{nl},"{doggie}, {doggie}!{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F2F8,0x0E03F37C,13,4242,しっかり！！,Keep it up!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F394,0x0E03F41C,12,4243,がんばれ！{nl},You can do it!{nl},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F3A0,0x0E03F424,15,4244,がんばれ、{baku}！,"You can do it, {doggie}!",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F43C,0x0E03F4C8,18,4245,もう少しよ、{baku}！{nl},"Almost there, {doggie}!{nl}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F450,0x0E03F4D0,11,4246,もう少し！,Just a little more!!,,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F8D0,0x0E040AE8,16,4248,おや、オリから{nl},"Ohoho! So the little
birdy flew the coop...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F8E0,0x0E040AF0,26,4249,にげだしたようだな〜ん。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F8FC,0x0E040B3C,24,4250,だけど、にがしてやると{nl},"But did she REALLY think she
could escape that easily?{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F914,0x0E040B40,22,4251,でも思ったのか〜い？{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F92C,0x0E040D58,16,4252,飛んで火に入る{nl},"Out of the frying pan and
into the... other thing!!
GAHAHAHAHAHAHAHAH!{np}",,,"Out of the frying pan and
into... however that goes,
GAHAHAHAHAHAHAHAH!",,,,,,,,,,,,,,,,,,,,,,
0x0E03F93C,0x0E040D5C,16,4253,ナントカだな。{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F94C,0x0E040D60,24,4254,ガハハハハハハハハッ！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F964,0x0E040D78,9,4255,{momo}よ！{np}{nl},{MOMOMO}!{np}{nl},,,So.... {momomo}!{np}{nl},,,,,,,,,,,,,,,,,,,,,,
0x0E03F970,0x0E040D7C,27,4256,ここであったが百年目だな〜,"At long last...
...we meet again!",,,"We finally meet... after
100 years...",,,,,,,,,,,,,,,,,,,,,,
0x0E03F994,0x0E040F7C,22,4257,ハクサイだいまおう！{np},Dark Lord Cabbage!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F9AC,0x0E040FA4,16,4258,{baku}！　やめて！{nl},"{doggie}! No!
Stop it!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F9BC,0x0E040FA8,12,4259,やめるの！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F9C8,0x0E040FAC,14,4260,{momo}ちゃん！？{nl},{momomo}??! What is it??!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F9D8,0x0E040FB0,20,4261,どうしたんじゃ？　{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03F9EC,0x0E040FBC,12,4262,ほほ〜ん、{nl},"Ho-hoooooo!
So you've chosen to submit!
Wise choice, {momomo}.{np}",,,"Ho-hoooooo!
You've done well to choose
acquiescence, {momomo}.{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03F9F8,0x0E040FC0,26,4263,ていこうしないとはいい心{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA14,0x0E040FC4,18,4264,がけだな、{momo}よ。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA28,0x0E040FC8,10,4265,あたし、{nl},"I didn't come here
to fight you!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA34,0x0E040FCC,26,4266,戦いにきたんじゃないの！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA50,0x0E040FD4,28,4267,ねえ！ハクサイだいまおう！{nl},"Listen to me, Dark Lord
Cabbage, this is all a
misunderstanding!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA6C,0x0E040FD8,16,4268,ごかいなのよ！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA7C,0x0E040FDC,14,4269,なんだと〜？{np},What do you say?!{np},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FA8C,0x0E040FE0,22,4270,あたし、小さなころ、{nl},"It's true, when I was a kid,
I hated vegetables...{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FAA4,0x0E040FE4,22,4271,野菜がキライだった。{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FABC,0x0E040FE8,29,4272,でもね、{np}今は、もうおっきく{nl},"But that's all changed!{np}
I'm grown up now, I'm not a
picky eater any more!{np}",,,"But everything's different
now!{np} ",,,,,,,,,,,,,,,,,,,,,,
0x0E03FADC,0x0E040FEC,28,4273,なったし、何でも食べられる{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FAF8,0x0E040FF0,18,4274,ようになったの！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB0C,0x0E040FF4,26,4275,だったらどうだってんだ。{nl},"And so what if you have?
Hmm???{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB28,0x0E040FF8,12,4276,ああん？　{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB34,0x0E0411AC,22,4277,今では、野菜だって、{nl},"I love vegetables now,
don't you see?{np}",,,"It means,
I love vegetables now!{np}",,,,,,,,,,,,,,,,,,,,,,
0x0E03FB4C,0x0E0411B0,20,4278,スキになったのよ！{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB60,0x0E0411B8,16,4279,だから、もう、{nl},"So, I'm begging you,
stop all of this!{np}
Please!!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB70,0x0E0411BC,29,4280,ヒドイことしないで！{np}ね！？{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB90,0x0E0411DC,10,4281,こいつ、{nl},"She speaks lies,
my Lord!{np}",,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FB9C,0x0E0411E0,22,4282,ウソ言ってんですよ、{nl},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FBB4,0x0E0411E4,18,4283,だいまおう様！　{np},{empty},,,,,,,,,,,,,,,,,,,,,,,,,
0x0E03FBC8,0x0E0411E8,14,4284,そうだのう。{np},She does!{np},,,,,,,,,,,,,,,,,,,,,,,,,
